counts,revenue,meter_expired,outside_lines,off_str,fine_$63,fine_$58,single_type,flat,tod,jump
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28,1624.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
55,3465.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
29,1827.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15,870.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
52,3276.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46,2898.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
21,1218.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45,2835.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13,754.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,754.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20,1160.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20,1260.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
21,1218.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
24,1512.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59,3717.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
17,1071.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
24,1512.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
18,1134.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,819.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
23,1449.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13,754.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
28,1764.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
48,3024.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
23,1334.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
13,754.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
13,819.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
39,2457.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
17,1071.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
24,1512.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
23,1449.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
23,1449.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,696.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
54,3402.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
25,1575.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
19,1197.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
24,1512.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
21,1323.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
18,1134.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
36,2268.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18,1134.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14,882.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
18,1134.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
34,2142.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14,882.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
37,2331.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
17,1071.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
53,3339.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
33,2079.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
51,3213.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
27,1701.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
14,882.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
19,1197.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
24,1512.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
51,3213.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,819.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
24,1512.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46,2898.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28,1764.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14,882.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
27,1701.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
49,3087.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14,812.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
20,1260.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20,1260.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
14,812.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,754.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
19,1197.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,696.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
19,1197.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
22,1386.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
20,1260.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
23,1449.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
11,693.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
15,945.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
33,2079.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,819.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
11,638.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
26,1638.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
24,1512.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
17,1071.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
48,3024.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,819.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
20,1260.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,1953.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
21,1323.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12,756.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20,1260.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,1953.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
24,1512.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
24,1392.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
18,1134.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
16,1008.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
14,882.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58,3654.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
57,3591.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
57,3591.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
57,3591.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
57,3591.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
